id,ExtraCol19,ExtraCol20,ExtraCol21,ExtraCol22,ExtraCol23,ExtraCol24,ExtraCol25,ExtraCol26,ExtraCol27,ExtraCol28,ExtraCol29,ExtraCol30,ExtraCol31,ExtraCol32,ExtraCol33,ExtraCol34,ExtraCol35,ExtraCol36,ExtraCol37,storage_class,region,access_tier,other_details,event_date,login_time,logout_time,last_activity_ts,Headline_cnn,Description_cnn,Title_sc,Speaker (Party)(or nominated by)_sc,Speaker and title_sc,Statements_sc
789,,,medium,11.0,Y,,252.0,Y,high,395.0,Z,medium,49.0,,high,475.0,Z,medium,116.0,,,,,27-09-2024,19:39:00,22:42:00,27-09-2024 22:34,Mbappe Neymar Prove,Lomachenko,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
790,59.0,Y,medium,304.0,X,low,416.0,,high,497.0,Z,high,22.0,Z,low,443.0,,low,147.0,,,,,17-10-2024,06:28:00,07:51:00,17-10-2024 07:47,Companies Pulling Russia,Rwigara Mother Adeline,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
791,410.0,X,high,202.0,Y,low,7.0,Y,,167.0,X,low,223.0,X,,246.0,Z,high,391.0,,,,,31-03-2024,16:36:00,18:26:00,31-03-2024 18:21,Abortion Travel,International Women,Nominee,R,Brett M. Kavanaugh,Kavanaugh Dissents President
792,436.0,Y,medium,111.0,Y,low,58.0,X,high,279.0,Y,medium,456.0,X,high,365.0,Y,low,40.0,,,,,12-04-2024,20:27:00,22:17:00,12-04-2024 22:13,Smitten Aussie Tennis,Said Alicia Keys,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
793,215.0,Z,,270.0,X,high,102.0,Z,,34.0,X,medium,107.0,Z,high,411.0,X,high,192.0,,,,,22-04-2024,15:33:00,18:08:00,22-04-2024 18:06,New Covid Lockdowns,Coronavirus Pandemic Late,Nominee,R,Brett M. Kavanaugh,Kavanaugh Dissents President
794,22.0,Y,low,70.0,Y,,43.0,Z,medium,55.0,X,low,295.0,Z,medium,303.0,Y,medium,183.0,,,,,06-07-2024,20:08:00,23:20:00,06-07-2024 23:15,Winter Olympics Don,Qualifying Winter Olympics,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
795,270.0,Y,high,289.0,X,high,,X,medium,483.0,Z,low,,X,high,103.0,Z,medium,207.0,,,,,30-10-2024,20:04:00,21:20:00,30-10-2024 21:15,New Covid Lockdowns,Coronavirus Pandemic Late,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
796,149.0,Z,medium,322.0,X,low,401.0,Y,medium,469.0,Y,,315.0,X,low,405.0,Y,high,436.0,,,,,24-02-2024,10:52:00,12:18:00,24-02-2024 12:10,Companies Pulling Russia,Help Russia,Senator,D,Senator Dick Durbin (IL),Executive Privilege Limit
797,293.0,Z,medium,,Y,high,195.0,Z,high,469.0,Z,low,92.0,Z,,,Z,high,162.0,,,,,03-08-2024,13:50:00,15:13:00,03-08-2024 15:06,Bob Baffert Suspended,Qualifying Winter Olympics,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
798,69.0,X,medium,180.0,X,,39.0,,high,130.0,Z,low,220.0,Y,medium,261.0,Z,low,177.0,,,,,08-09-2024,14:11:00,16:10:00,08-09-2024 16:03,New Covid Lockdowns,Turned Movie Different,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
799,402.0,Y,low,229.0,Z,low,53.0,X,medium,325.0,X,medium,404.0,Y,high,390.0,X,high,204.0,,,,,09-02-2024,13:25:00,13:48:00,09-02-2024 13:41,Bob Baffert Suspended,Actor Bob Odenkirk,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
800,342.0,Y,medium,478.0,X,medium,131.0,X,high,114.0,Y,high,186.0,Y,low,285.0,Z,medium,196.0,,,,,17-08-2024,06:18:00,09:41:00,17-08-2024 09:39,Companies Pulling Russia,Rwigara Mother Adeline,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
801,322.0,Y,high,376.0,Y,high,363.0,Z,low,340.0,X,low,467.0,Y,low,174.0,Z,medium,,,,,,22-06-2024,15:19:00,18:36:00,22-06-2024 18:32,Winter Olympics Don,Qualifying Winter Olympics,Chairman,R,Senator Chuck Grassley (IA),Executive Privilege Limit
802,256.0,Y,low,2.0,X,low,400.0,Y,medium,242.0,,low,23.0,Z,medium,,X,medium,133.0,,,,,28-05-2024,10:00:00,12:51:00,28-05-2024 12:47,Mbappe Neymar Prove,Lomachenko,Senator,D,Senator Dick Durbin (IL),Executive Privilege Limit
803,110.0,Z,high,144.0,Y,low,269.0,Y,medium,466.0,X,low,41.0,X,medium,,Y,,56.0,,,,,10-07-2024,07:47:00,09:08:00,10-07-2024 08:59,Apology Cnn Vatican,Actor Bob Odenkirk,Chairman,R,Senator Chuck Grassley (IA),Executive Privilege Limit
804,469.0,Z,low,12.0,X,medium,453.0,X,low,186.0,Y,low,84.0,X,medium,372.0,Z,low,210.0,,,,,10-11-2024,11:45:00,13:16:00,10-11-2024 13:08,Golf Black Professional,Hold Fastest Marathon,Senator,D,Senator Dick Durbin (IL),Executive Privilege Limit
805,132.0,X,low,118.0,Z,medium,464.0,X,medium,321.0,X,medium,121.0,Z,high,496.0,X,medium,41.0,,,,,05-03-2024,08:25:00,10:45:00,05-03-2024 10:42,New Covid Lockdowns,Coronavirus Pandemic Late,Chairman,R,Senator Chuck Grassley (IA),Chairman Grassley Appreciate
806,183.0,Z,low,389.0,X,medium,383.0,Y,high,329.0,Y,medium,212.0,X,high,389.0,X,high,398.0,,,,,17-09-2024,06:13:00,06:58:00,17-09-2024 06:48,Bob Baffert Suspended,Actor Bob Odenkirk,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
807,463.0,Z,medium,,Y,high,39.0,Y,high,394.0,X,medium,456.0,Z,low,158.0,X,,446.0,,,,,05-09-2024,10:17:00,13:42:00,05-09-2024 13:39,Smitten Aussie Tennis,Hold Fastest Marathon,Chairman,R,Senator Chuck Grassley (IA),Chairman Grassley Appreciate
808,20.0,Y,low,228.0,Z,medium,444.0,Y,high,26.0,Z,high,120.0,Y,medium,55.0,X,medium,415.0,,,,,25-11-2024,15:59:00,17:11:00,25-11-2024 17:09,New Covid Lockdowns,Coronavirus Pandemic Late,Senator,D,Senator Dick Durbin (IL),Executive Privilege Limit
809,62.0,,medium,,Y,high,454.0,Z,low,231.0,Z,medium,178.0,X,low,236.0,X,medium,402.0,,,,,26-02-2024,20:46:00,22:13:00,26-02-2024 22:09,Golf Black Professional,Hold Fastest Marathon,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
810,380.0,X,medium,185.0,Z,low,279.0,X,low,226.0,Y,,22.0,Y,high,428.0,Z,medium,210.0,,,,,25-08-2024,16:59:00,19:54:00,25-08-2024 19:47,Golf Black Professional,Hold Fastest Marathon,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
811,183.0,Y,medium,238.0,,low,299.0,,medium,114.0,X,high,357.0,Y,low,317.0,Z,high,349.0,,,,,28-08-2024,09:06:00,11:37:00,28-08-2024 11:30,Basketball Legend Says,Point Tally Nba,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
812,289.0,X,high,414.0,X,low,389.0,,low,402.0,Z,low,273.0,Y,low,160.0,Z,high,198.0,,,,,14-08-2024,16:44:00,19:52:00,14-08-2024 19:51,Mbappe Neymar Prove,Lomachenko,Senator,D,Senator Dick Durbin (IL),Executive Privilege Limit
813,290.0,Z,medium,137.0,Z,low,296.0,,low,416.0,Y,low,22.0,Z,medium,44.0,Y,high,427.0,,,,,08-05-2024,17:03:00,20:54:00,08-05-2024 20:49,Cnn Montana Nonprofit,Ravaged Nicaragua Category,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
814,413.0,X,low,159.0,X,low,172.0,Y,medium,40.0,Y,low,232.0,X,high,126.0,Z,low,97.0,,,,,22-03-2024,08:47:00,10:25:00,22-03-2024 10:23,New Covid Lockdowns,2020 Presidential Election,Senator,D,Senator Dick Durbin (IL),Proud Judge Kavanaugh
815,310.0,Y,high,68.0,Y,high,348.0,X,,342.0,X,low,109.0,X,medium,358.0,X,low,70.0,,,,,29-12-2024,21:23:00,22:47:00,29-12-2024 22:39,Golf Black Professional,Hold Fastest Marathon,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
816,213.0,Y,low,109.0,,low,392.0,,high,430.0,X,,,Y,low,334.0,X,,487.0,,,,,23-08-2024,08:10:00,09:46:00,23-08-2024 09:40,Golf Black Professional,Hold Fastest Marathon,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
817,274.0,Z,high,18.0,Y,,70.0,Y,low,144.0,Y,high,142.0,Y,low,225.0,X,medium,180.0,,,,,14-05-2024,13:08:00,14:45:00,14-05-2024 14:37,Bob Baffert Suspended,Ravaged Nicaragua Category,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
818,369.0,Z,,407.0,Y,low,339.0,Y,high,316.0,Y,medium,392.0,Z,high,166.0,X,medium,155.0,,,,,31-05-2024,12:19:00,13:42:00,31-05-2024 13:35,Voice Cnn Masai,Turned Movie Different,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
819,189.0,Z,high,426.0,Z,low,86.0,,medium,311.0,Z,low,28.0,,medium,87.0,Z,medium,334.0,,,,,14-08-2024,16:27:00,19:07:00,14-08-2024 19:02,Mbappe Neymar Prove,Lomachenko,Nominee,R,Brett M. Kavanaugh,Executive Privilege Limit
820,85.0,X,low,210.0,Y,low,287.0,X,,9.0,X,high,299.0,Z,,486.0,Z,medium,171.0,,,,,23-01-2024,14:57:00,16:51:00,23-01-2024 16:47,New Covid Lockdowns,2020 Presidential Election,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
821,243.0,X,medium,296.0,Z,low,53.0,Y,medium,408.0,X,high,396.0,Y,high,215.0,Z,high,373.0,,,,,01-06-2024,11:15:00,12:00:00,01-06-2024 11:58,Companies Pulling Russia,Rwigara Mother Adeline,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
822,499.0,Y,high,124.0,Z,medium,496.0,Z,low,375.0,Z,medium,0.0,Y,low,383.0,Z,medium,214.0,,,,,15-02-2024,12:01:00,14:44:00,15-02-2024 14:40,New Covid Lockdowns,Coronavirus Pandemic Late,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
823,56.0,Y,medium,22.0,Z,low,333.0,X,high,135.0,Z,high,452.0,Z,medium,230.0,Z,medium,391.0,,,,,02-02-2024,13:13:00,16:00:00,02-02-2024 15:51,Smitten Aussie Tennis,Turned Movie Different,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
824,86.0,X,low,257.0,Z,low,234.0,Y,high,157.0,Z,medium,,Z,medium,,Y,medium,40.0,,,,,24-08-2024,07:43:00,10:29:00,24-08-2024 10:24,Basketball Legend Says,Actor Bob Odenkirk,Senator,D,Senator Dick Durbin (IL),Guns Roe Wade
825,497.0,Z,low,79.0,,high,251.0,Z,high,384.0,,medium,139.0,X,low,320.0,X,low,363.0,,,,,17-03-2024,06:02:00,07:36:00,17-03-2024 07:26,Bob Baffert Suspended,Lomachenko,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
826,414.0,X,high,424.0,Y,low,309.0,Y,low,400.0,X,medium,241.0,Y,high,177.0,X,,164.0,,,,,11-04-2024,09:45:00,13:37:00,11-04-2024 13:30,Golf Black Professional,Point Tally Nba,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
827,58.0,X,medium,139.0,X,low,,X,,36.0,Z,low,340.0,Z,,468.0,Z,low,211.0,,,,,03-02-2024,14:23:00,16:48:00,03-02-2024 16:39,Golf Black Professional,Hold Fastest Marathon,Nominee,R,Brett M. Kavanaugh,Guns Roe Wade
828,106.0,Z,,368.0,X,,254.0,Z,medium,179.0,Y,low,258.0,X,high,228.0,Y,low,465.0,,,,,26-10-2024,10:51:00,12:18:00,26-10-2024 12:11,Mbappe Neymar Prove,Lomachenko,Senator,D,Senator Dick Durbin (IL),Guns Roe Wade
829,345.0,,low,131.0,Y,medium,357.0,X,high,312.0,Y,,378.0,Z,low,382.0,Z,low,241.0,,,,,20-09-2024,06:54:00,07:24:00,20-09-2024 07:19,Mbappe Neymar Prove,Lomachenko,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
830,391.0,Y,medium,63.0,Y,high,130.0,,medium,63.0,,high,444.0,Z,high,458.0,X,low,37.0,,,,,05-04-2024,07:37:00,11:17:00,05-04-2024 11:12,Golf Black Professional,Lomachenko,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
831,366.0,X,medium,274.0,X,high,239.0,Y,medium,499.0,X,high,179.0,X,medium,191.0,Y,low,229.0,,,,,29-06-2024,09:17:00,11:43:00,29-06-2024 11:38,Smitten Aussie Tennis,Said Alicia Keys,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
832,430.0,X,high,91.0,Z,high,165.0,X,medium,104.0,X,low,54.0,Y,medium,117.0,,low,,,,,,14-04-2024,09:03:00,09:22:00,14-04-2024 09:16,Basketball Legend Says,Point Tally Nba,Senator,D,Senator Dick Durbin (IL),Guns Roe Wade
833,,X,high,199.0,Z,low,80.0,Y,low,433.0,Z,low,215.0,Y,low,484.0,Y,low,237.0,,,,,22-07-2024,09:14:00,10:40:00,22-07-2024 10:30,Bob Baffert Suspended,Lomachenko,Nominee,R,Brett M. Kavanaugh,Guns Roe Wade
834,438.0,,medium,146.0,X,medium,489.0,Y,high,,Z,medium,299.0,Y,medium,392.0,Y,high,108.0,,,,,11-06-2024,07:29:00,09:02:00,11-06-2024 08:55,Apology Cnn Vatican,Actor Bob Odenkirk,Senator,D,Senator Dick Durbin (IL),Guns Roe Wade
835,298.0,Y,low,441.0,X,medium,,Z,high,437.0,Y,high,387.0,Y,high,395.0,Y,low,321.0,,,,,13-11-2024,16:08:00,16:45:00,13-11-2024 16:36,New Covid Lockdowns,Coronavirus Pandemic Late,Nominee,R,Brett M. Kavanaugh,Guns Roe Wade
836,237.0,Y,high,251.0,,high,196.0,Y,low,20.0,X,medium,141.0,Z,low,473.0,X,high,117.0,,,,,20-06-2024,07:46:00,10:12:00,20-06-2024 10:08,Winter Olympics Don,Qualifying Winter Olympics,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
837,318.0,Z,low,359.0,X,medium,169.0,Y,medium,,,high,464.0,Z,medium,13.0,Z,high,232.0,,,,,17-05-2024,19:11:00,22:10:00,17-05-2024 22:02,Apology Cnn Vatican,Ravaged Nicaragua Category,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
838,214.0,Z,,294.0,X,high,339.0,Z,high,180.0,X,high,18.0,Y,medium,472.0,Z,high,477.0,,,,,15-09-2024,19:54:00,20:26:00,15-09-2024 20:23,Companies Pulling Russia,Help Russia,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
839,303.0,Z,high,455.0,X,high,54.0,X,low,230.0,Y,high,290.0,X,medium,58.0,Y,medium,318.0,,,,,14-07-2024,09:24:00,10:16:00,14-07-2024 10:14,Voice Cnn Masai,Actor Bob Odenkirk,Nominee,R,Brett M. Kavanaugh,Guns Roe Wade
840,416.0,X,high,219.0,Z,high,283.0,Y,medium,54.0,Y,medium,218.0,Z,low,72.0,Y,low,354.0,,,,,12-11-2024,20:31:00,22:17:00,12-11-2024 22:16,Mbappe Neymar Prove,Lomachenko,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
841,479.0,Y,high,431.0,X,high,115.0,Z,medium,338.0,Y,,,Y,low,109.0,X,medium,,,,,,21-02-2024,09:07:00,10:10:00,21-02-2024 10:05,Bob Baffert Suspended,Hold Fastest Marathon,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
842,289.0,X,low,,X,high,444.0,X,medium,311.0,X,low,141.0,Z,high,56.0,Y,medium,459.0,,,,,20-10-2024,10:34:00,12:43:00,20-10-2024 12:40,Golf Black Professional,Coronavirus Pandemic Late,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
843,2.0,X,,460.0,Y,,392.0,X,medium,,Z,high,465.0,Z,medium,41.0,Y,high,443.0,,,,,25-06-2024,16:44:00,18:59:00,25-06-2024 18:54,New Covid Lockdowns,Coronavirus Pandemic Late,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
844,310.0,Z,medium,347.0,Y,medium,378.0,X,high,236.0,Z,low,0.0,X,high,62.0,,low,428.0,,,,,17-02-2024,12:22:00,13:52:00,17-02-2024 13:45,Scammers Cnn Epik,Ravaged Nicaragua Category,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
845,125.0,Y,low,490.0,Z,medium,72.0,Z,low,276.0,X,high,407.0,Y,medium,242.0,Y,low,170.0,,,,,05-03-2024,13:10:00,15:48:00,05-03-2024 15:44,Mbappe Neymar Prove,Lomachenko,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
846,,Z,high,372.0,X,medium,40.0,Y,low,343.0,Z,,246.0,X,medium,186.0,Z,medium,312.0,,,,,10-09-2024,09:41:00,12:23:00,10-09-2024 12:16,Scammers Cnn Epik,Niger State Television,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
847,440.0,X,high,155.0,X,high,229.0,X,medium,269.0,Y,low,257.0,Y,low,170.0,X,high,409.0,,,,,10-05-2024,08:44:00,11:29:00,10-05-2024 11:26,Basketball Legend Says,Point Tally Nba,Nominee,R,Brett M. Kavanaugh,Kavanaugh Dissents President
848,223.0,Z,medium,78.0,Y,low,177.0,Z,high,29.0,Z,high,155.0,Z,medium,85.0,Y,low,279.0,,,,,07-09-2024,16:56:00,18:47:00,07-09-2024 18:39,Golf Black Professional,Turned Movie Different,Senator,D,Senator Dick Durbin (IL),Chairman Senator Feinstein
849,395.0,X,low,104.0,Y,medium,362.0,Z,medium,271.0,X,high,195.0,Y,high,486.0,Z,high,63.0,,,,,17-09-2024,16:35:00,19:02:00,17-09-2024 18:57,Scammers Cnn Epik,Ravaged Nicaragua Category,Nominee,R,Brett M. Kavanaugh,Kavanaugh Dissents President
850,184.0,X,low,286.0,Y,medium,355.0,X,low,174.0,Z,medium,217.0,X,low,166.0,Z,high,254.0,,,,,18-11-2024,20:11:00,22:03:00,18-11-2024 21:56,Golf Black Professional,Actor Bob Odenkirk,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
851,303.0,X,medium,82.0,,medium,198.0,Z,low,205.0,Z,low,155.0,,low,236.0,Z,medium,108.0,,,,,17-05-2024,08:29:00,12:20:00,17-05-2024 12:16,Golf Black Professional,Hold Fastest Marathon,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
852,332.0,X,low,118.0,Y,medium,80.0,Z,high,185.0,Z,medium,5.0,X,low,71.0,Y,medium,,,,,,30-05-2024,17:16:00,19:23:00,30-05-2024 19:14,Companies Pulling Russia,Rwigara Mother Adeline,Senator,D,Senator Dick Durbin (IL),Guns Roe Wade
853,446.0,Y,low,314.0,Z,low,,Z,low,176.0,Z,high,200.0,X,medium,106.0,Y,medium,,,,,,18-12-2024,10:37:00,14:18:00,18-12-2024 14:09,Cnn Montana Nonprofit,Niger State Television,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
854,98.0,X,low,166.0,Z,high,,X,low,118.0,Z,low,200.0,Y,low,117.0,Y,high,350.0,,,,,11-01-2024,11:39:00,12:38:00,11-01-2024 12:37,Cnn Montana Nonprofit,Point Tally Nba,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
855,280.0,X,high,340.0,Z,low,126.0,X,medium,165.0,,low,,Z,high,485.0,Z,low,275.0,,,,,15-02-2024,12:28:00,15:00:00,15-02-2024 14:50,Winter Olympics Don,Hold Fastest Marathon,Nominee,R,Brett M. Kavanaugh,Kavanaugh Dissents President
856,202.0,Z,medium,498.0,X,low,158.0,Y,medium,356.0,Z,high,235.0,Z,low,88.0,Z,low,299.0,,,,,14-05-2024,10:43:00,11:17:00,14-05-2024 11:12,Golf Black Professional,Lomachenko,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
857,231.0,X,medium,43.0,Z,low,,Z,low,112.0,Y,low,274.0,Y,medium,256.0,X,medium,,,,,,02-07-2024,20:01:00,21:03:00,02-07-2024 21:00,Assassination Question,Said Alicia Keys,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
858,424.0,Y,medium,320.0,Z,medium,32.0,Y,low,379.0,Z,low,233.0,Z,low,272.0,X,low,224.0,,,,,16-01-2024,15:16:00,16:26:00,16-01-2024 16:21,Voice Cnn Masai,Actor Bob Odenkirk,Senator,D,Senator Dick Durbin (IL),Senator Durbin White
859,67.0,Z,low,410.0,Y,,300.0,Z,low,219.0,Z,high,,Z,medium,36.0,X,,113.0,,,,,05-05-2024,12:10:00,13:00:00,05-05-2024 12:53,New Covid Lockdowns,Said Alicia Keys,Nominee,R,Brett M. Kavanaugh,Kavanaugh Dissents President
860,273.0,Y,medium,70.0,X,high,498.0,X,medium,305.0,Y,medium,358.0,Y,high,175.0,X,high,,,,,,19-11-2024,21:41:00,23:12:00,19-11-2024 23:05,Scammers Cnn Epik,Ravaged Nicaragua Category,Chairman,R,Senator Chuck Grassley (IA),Chairman Grassley Appreciate
861,193.0,X,high,391.0,Y,,475.0,Y,high,58.0,Y,low,337.0,X,high,40.0,X,medium,174.0,,,,,16-07-2024,09:03:00,10:02:00,16-07-2024 09:55,Golf Black Professional,Hold Fastest Marathon,Senator,R,Senator John Cornyn (TX),Analyze Senator
862,448.0,X,high,253.0,Z,medium,464.0,Z,low,103.0,Y,low,495.0,Z,,87.0,Z,high,78.0,,,,,22-10-2024,09:07:00,12:00:00,22-10-2024 11:57,Mbappe Neymar Prove,Lomachenko,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
863,108.0,Z,low,314.0,Y,high,329.0,Y,medium,450.0,Y,low,248.0,Y,medium,337.0,X,medium,400.0,,,,,04-12-2024,13:21:00,14:18:00,04-12-2024 14:15,Companies Pulling Russia,Qualifying Winter Olympics,Senator,R,Senator John Cornyn (TX),Chairman Ask Question
864,116.0,Z,low,25.0,X,low,373.0,Z,low,415.0,Y,low,13.0,X,medium,284.0,Y,low,275.0,,,,,14-06-2024,13:22:00,16:25:00,14-06-2024 16:16,Smitten Aussie Tennis,Actor Bob Odenkirk,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
865,45.0,Y,high,217.0,,low,32.0,Y,high,34.0,X,low,292.0,Z,low,247.0,Y,medium,260.0,,,,,28-12-2024,13:39:00,17:15:00,28-12-2024 17:08,Assassination Question,Rwigara Mother Adeline,Senator,R,Senator John Cornyn (TX),Kavanaugh Dissents President
866,219.0,Z,high,183.0,,,100.0,X,low,451.0,Y,medium,198.0,Y,high,106.0,X,medium,259.0,,,,,27-09-2024,16:03:00,17:00:00,27-09-2024 16:55,Golf Black Professional,Hold Fastest Marathon,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
867,5.0,X,high,76.0,Z,high,353.0,Z,,418.0,Z,,47.0,Z,high,312.0,X,low,38.0,,,,,11-06-2024,14:16:00,16:07:00,11-06-2024 16:06,Companies Pulling Russia,Rwigara Mother Adeline,Senator,R,Senator John Cornyn (TX),Chairman Ask Question
868,250.0,X,medium,381.0,Y,medium,494.0,Z,low,68.0,X,medium,428.0,X,high,452.0,Z,medium,267.0,,,,,30-12-2024,20:32:00,21:12:00,30-12-2024 21:03,Golf Black Professional,Hold Fastest Marathon,Nominee,R,Brett M. Kavanaugh,Kavanaugh Dissents President
869,111.0,Z,medium,252.0,Z,high,454.0,Z,medium,120.0,Z,low,316.0,X,high,424.0,Y,low,271.0,,,,,30-04-2024,16:14:00,20:06:00,30-04-2024 19:56,Golf Black Professional,Hold Fastest Marathon,Senator,R,Senator John Cornyn (TX),Kavanaugh Dissents President
870,200.0,Z,high,439.0,Z,medium,315.0,Y,high,88.0,Y,high,312.0,,low,86.0,X,high,255.0,,,,,25-03-2024,06:01:00,09:46:00,25-03-2024 09:37,Companies Pulling Russia,Rwigara Mother Adeline,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
871,302.0,Y,high,79.0,Z,medium,54.0,Y,low,,X,medium,318.0,Y,low,340.0,Y,medium,3.0,,,,,13-01-2024,07:19:00,10:26:00,13-01-2024 10:24,Smitten Aussie Tennis,Said Alicia Keys,Senator,R,Senator John Cornyn (TX),Kavanaugh Dissents President
872,342.0,Y,high,365.0,Y,high,483.0,X,medium,426.0,Y,high,491.0,Z,medium,121.0,Y,low,375.0,,,,,14-11-2024,21:52:00,00:50:00,15-11-2024 00:46,Basketball Legend Says,Point Tally Nba,Nominee,R,Brett M. Kavanaugh,Kavanaugh Dissents President
873,30.0,Z,,302.0,Z,high,158.0,Y,low,360.0,Z,medium,344.0,,low,430.0,Y,low,307.0,,,,,27-03-2024,17:00:00,18:07:00,27-03-2024 18:06,Smitten Aussie Tennis,Actor Bob Odenkirk,Senator,R,Senator John Cornyn (TX),Chairman Ask Question
874,74.0,Y,high,325.0,X,medium,21.0,X,low,125.0,X,medium,356.0,Z,high,236.0,Z,medium,378.0,,,,,27-04-2024,16:59:00,18:29:00,27-04-2024 18:22,Golf Black Professional,Point Tally Nba,Nominee,R,Brett M. Kavanaugh,Proud Judge Kavanaugh
875,158.0,Y,low,154.0,X,high,384.0,X,low,460.0,Z,medium,375.0,,medium,,Z,high,251.0,,,,,24-02-2024,15:08:00,17:05:00,24-02-2024 16:56,Mbappe Neymar Prove,Lomachenko,Senator,R,Senator John Cornyn (TX),Kavanaugh Dissents President
876,259.0,Y,low,345.0,Z,medium,86.0,X,high,423.0,Z,low,362.0,Z,low,269.0,Z,medium,,,,,,17-06-2024,21:31:00,22:00:00,17-06-2024 21:57,Golf Black Professional,Ravaged Nicaragua Category,Nominee,R,Brett M. Kavanaugh,Kavanaugh Dissents President
877,441.0,Y,medium,123.0,Z,medium,150.0,Y,medium,,X,medium,352.0,Z,medium,337.0,Y,high,416.0,,,,,18-03-2024,09:38:00,10:23:00,18-03-2024 10:15,Companies Pulling Russia,Actor Bob Odenkirk,Senator,R,Senator John Cornyn (TX),Kavanaugh Dissents President
878,69.0,Y,medium,381.0,X,low,,Z,medium,179.0,Z,medium,38.0,Y,medium,467.0,Y,low,175.0,,,,,20-11-2024,17:18:00,18:54:00,20-11-2024 18:49,Mbappe Neymar Prove,Lomachenko,Senator,R,Senator Mike Lee (UT),Chairman Ask Question
879,33.0,Y,medium,220.0,Y,low,482.0,Z,low,350.0,,low,201.0,Z,low,67.0,X,high,226.0,,,,,07-07-2024,11:46:00,13:44:00,07-07-2024 13:38,Smitten Aussie Tennis,Point Tally Nba,Senator,R,Senator John Cornyn (TX),Chairman Ask Question
880,314.0,Z,high,239.0,X,high,453.0,Z,low,337.0,Y,high,137.0,Y,high,451.0,X,medium,,,,,,16-05-2024,15:14:00,17:01:00,16-05-2024 16:55,Smitten Aussie Tennis,Point Tally Nba,Nominee,R,Brett M. Kavanaugh,Kavanaugh Dissents President
881,489.0,Y,high,290.0,,low,,Y,high,75.0,X,high,445.0,Y,,241.0,Z,low,81.0,,,,,28-03-2024,18:37:00,22:14:00,28-03-2024 22:12,Basketball Legend Says,Actor Bob Odenkirk,Senator,R,Senator John Cornyn (TX),Kavanaugh Dissents President
882,415.0,X,,42.0,Y,medium,87.0,Z,medium,291.0,Z,medium,291.0,X,high,71.0,Z,low,56.0,,,,,21-12-2024,17:59:00,21:13:00,21-12-2024 21:12,Basketball Legend Says,Turned Movie Different,Nominee,R,Brett M. Kavanaugh,Kavanaugh Dissents President
