id,Fare,Cabin,Embarked,ExtraCol1,ExtraCol2,ExtraCol3,ExtraCol4,ExtraCol5,ExtraCol6,ExtraCol7,ExtraCol8,ExtraCol9,ExtraCol10,ExtraCol11,ExtraCol12,ExtraCol13,ExtraCol14,ExtraCol15,ExtraCol16,ExtraCol17,ExtraCol18,ExtraCol19,ExtraCol20,ExtraCol21,ExtraCol22,ExtraCol23,ExtraCol24,ExtraCol25,ExtraCol26,ExtraCol1_ef_bin,ExtraCol1_ef_bin_num,ExtraCol4_ef_bin,ExtraCol4_ef_bin_num,ExtraCol7_ef_bin,ExtraCol7_ef_bin_num,ExtraCol10_ef_bin,ExtraCol10_ef_bin_num,ExtraCol13_ef_bin,ExtraCol13_ef_bin_num,ExtraCol5_freq,ExtraCol6_freq,ExtraCol7_freq,ExtraCol8_freq,ExtraCol9_freq,ExtraCol10_freq
657,7.8958,B96 B98,S,76,D,high,2,A,low,74,NA,high,93,Y,high,233,Z,NA,NA,Y,high,315,Z,medium,379,X,high,209,Y,ExtraCol1_5,5,ExtraCol4_1,1,ExtraCol7_4,4,ExtraCol10_5,5,ExtraCol13_3,3,144,140,4,0,142,4
658,15.5,B96 B98,Q,63,C,high,79,C,unknown,14,C,medium,0,X,medium,360,Z,low,232,Y,medium,151,X,low,43,Y,NA,464,Y,ExtraCol1_4,4,ExtraCol4_4,4,ExtraCol7_1,1,ExtraCol10_1,1,ExtraCol13_4,4,152,159,7,166,140,8
659,13,B96 B98,S,43,D,high,51,NA,unknown,18,A,medium,23,Z,low,248,X,low,123,NA,low,54,Z,high,120,Z,medium,NA,Z,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_1,1,ExtraCol10_2,2,ExtraCol13_3,3,0,159,5,178,140,6
660,113.275,D48,C,28,A,low,51,NA,high,2,D,unknown,91,X,low,196,Z,NA,284,Y,medium,135,X,medium,52,Z,low,486,X,ExtraCol1_1,1,ExtraCol4_2,2,ExtraCol7_1,1,ExtraCol10_5,5,ExtraCol13_2,2,0,162,8,147,169,7
661,133.65,B96 B98,S,43,A,medium,81,C,low,1,A,NA,NA,X,NA,187,Z,high,278,NA,low,273,Z,low,489,X,NA,NA,X,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_1,1,NA,NA,ExtraCol13_2,2,152,140,6,178,0,0
662,7.225,B96 B98,C,73,A,high,89,NA,NA,NA,NA,NA,30,X,low,460,Z,low,308,Y,medium,346,X,medium,171,Z,medium,273,Y,ExtraCol1_4,4,ExtraCol4_4,4,NA,NA,ExtraCol10_2,2,ExtraCol13_5,5,0,0,0,0,0,5
663,25.5875,E58,S,3,A,low,12,D,high,70,D,unknown,NA,X,medium,418,X,high,154,Y,low,159,X,high,249,NA,medium,480,Z,ExtraCol1_1,1,ExtraCol4_1,1,ExtraCol7_4,4,NA,NA,ExtraCol13_5,5,163,162,7,147,169,0
664,7.4958,B96 B98,S,43,C,low,51,C,high,NA,NA,unknown,NA,X,high,112,Y,low,289,Y,low,107,Y,low,275,X,NA,NA,Y,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,NA,NA,ExtraCol13_2,2,152,162,0,0,169,0
665,7.925,B96 B98,S,43,A,high,12,B,NA,40,D,high,NA,Y,high,432,X,high,364,Y,high,124,Y,medium,261,Y,high,300,Z,ExtraCol1_2,2,ExtraCol4_1,1,ExtraCol7_2,2,NA,NA,ExtraCol13_5,5,147,0,7,147,142,0
666,73.5,B96 B98,S,69,D,unknown,68,D,unknown,NA,B,low,30,Y,high,291,X,medium,359,X,high,480,Y,high,26,Z,medium,328,X,ExtraCol1_4,4,ExtraCol4_3,3,NA,NA,ExtraCol10_2,2,ExtraCol13_3,3,163,159,0,137,149,5
667,13,B96 B98,S,50,D,high,56,B,unknown,72,NA,high,53,Y,high,NA,Y,low,283,Z,NA,NA,X,high,454,X,low,92,Y,ExtraCol1_4,4,ExtraCol4_3,3,ExtraCol7_4,4,ExtraCol10_3,3,NA,NA,147,159,7,0,142,6
668,7.775,B96 B98,S,86,C,high,8,B,high,80,A,high,NA,X,low,382,X,high,149,Y,medium,495,Z,high,190,Y,low,419,Y,ExtraCol1_5,5,ExtraCol4_1,1,ExtraCol7_4,4,NA,NA,ExtraCol13_4,4,147,162,6,178,142,0
669,8.05,B96 B98,S,91,B,high,23,NA,NA,73,NA,high,NA,X,low,81,X,high,266,Z,medium,3,Z,medium,459,Y,low,181,X,ExtraCol1_5,5,ExtraCol4_1,1,ExtraCol7_4,4,NA,NA,ExtraCol13_1,1,0,0,5,0,142,0
670,52,C126,S,43,A,low,53,D,high,NA,NA,low,79,X,low,436,X,high,268,Y,low,229,Z,medium,382,X,low,329,X,ExtraCol1_2,2,ExtraCol4_3,3,NA,NA,ExtraCol10_5,5,ExtraCol13_5,5,163,162,0,0,149,9
671,39,B96 B98,S,43,C,medium,51,C,low,52,B,NA,62,X,high,227,NA,medium,475,Y,medium,228,Z,medium,NA,X,high,422,X,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_3,3,ExtraCol10_4,4,ExtraCol13_3,3,152,140,7,137,0,9
672,52,B71,S,61,C,high,34,NA,NA,52,A,unknown,NA,Z,medium,458,X,high,188,Y,medium,200,Z,medium,351,Y,low,57,Y,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_3,3,NA,NA,ExtraCol13_5,5,0,0,7,178,169,0
673,10.5,B96 B98,S,43,D,unknown,51,D,NA,64,A,medium,98,X,high,241,Z,high,NA,Z,high,195,X,NA,489,X,high,150,X,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_4,4,ExtraCol10_5,5,ExtraCol13_3,3,163,0,3,178,140,7
674,13,B96 B98,S,9,C,high,99,A,low,79,B,medium,NA,X,NA,42,Z,high,NA,X,medium,39,Y,low,151,X,medium,471,X,ExtraCol1_1,1,ExtraCol4_4,4,ExtraCol7_4,4,NA,NA,ExtraCol13_1,1,144,140,8,137,140,0
675,0,B96 B98,S,62,A,high,76,NA,high,NA,NA,low,89,Y,high,383,Z,medium,317,NA,high,16,Z,high,164,X,medium,180,Z,ExtraCol1_4,4,ExtraCol4_4,4,NA,NA,ExtraCol10_5,5,ExtraCol13_4,4,0,162,0,0,149,6
676,7.775,B96 B98,S,43,A,medium,51,C,high,67,C,unknown,NA,X,medium,363,Z,low,213,X,medium,389,X,medium,335,X,high,330,X,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_4,4,NA,NA,ExtraCol13_4,4,152,162,6,166,169,0
677,8.05,B96 B98,S,58,A,medium,51,D,NA,83,A,low,92,Y,high,151,Y,medium,0,Z,low,220,Y,medium,116,NA,high,280,Z,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_5,5,ExtraCol10_5,5,ExtraCol13_2,2,163,0,8,178,149,5
678,9.8417,B96 B98,S,43,A,unknown,51,B,high,NA,NA,medium,78,Y,low,102,Y,medium,352,Y,medium,81,X,medium,401,X,low,434,Y,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,ExtraCol10_5,5,ExtraCol13_1,1,147,162,0,0,140,4
679,46.9,B96 B98,S,52,D,medium,51,D,unknown,41,C,medium,21,NA,high,431,NA,low,368,Z,high,NA,Z,medium,14,NA,high,255,X,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_3,3,ExtraCol10_2,2,ExtraCol13_5,5,163,159,9,166,140,4
680,512.3292,B51 B53 B55,C,93,A,unknown,44,A,unknown,NA,B,NA,20,X,medium,389,Y,low,465,NA,low,466,Z,high,448,Z,low,212,Y,ExtraCol1_5,5,ExtraCol4_2,2,NA,NA,ExtraCol10_2,2,ExtraCol13_4,4,144,159,0,137,0,6
681,8.1375,B96 B98,Q,72,A,high,83,D,medium,2,NA,NA,54,NA,low,148,Y,NA,251,X,high,233,X,medium,173,Y,medium,8,Y,ExtraCol1_4,4,ExtraCol4_4,4,ExtraCol7_1,1,ExtraCol10_3,3,ExtraCol13_2,2,163,165,8,0,0,5
682,76.7292,D49,C,13,D,high,51,A,NA,NA,D,unknown,50,Z,low,350,Y,NA,257,Y,medium,495,Z,medium,NA,Z,medium,237,X,ExtraCol1_1,1,ExtraCol4_2,2,NA,NA,ExtraCol10_3,3,ExtraCol13_4,4,144,0,0,147,169,8
683,9.225,B96 B98,S,95,A,high,51,NA,NA,80,B,unknown,23,Y,NA,120,X,NA,104,X,high,80,Y,medium,301,X,low,292,X,ExtraCol1_5,5,ExtraCol4_2,2,ExtraCol7_4,4,ExtraCol10_2,2,ExtraCol13_2,2,0,0,6,137,169,6
684,46.9,B96 B98,S,95,A,medium,51,NA,high,17,NA,high,26,X,low,90,Z,high,229,Y,high,61,Z,low,137,Z,medium,NA,Z,ExtraCol1_5,5,ExtraCol4_2,2,ExtraCol7_1,1,ExtraCol10_2,2,ExtraCol13_1,1,0,162,9,0,142,5
685,39,B96 B98,S,16,D,high,6,D,low,NA,B,low,89,Y,high,NA,NA,high,0,X,medium,281,X,low,152,X,medium,390,X,ExtraCol1_1,1,ExtraCol4_1,1,NA,NA,ExtraCol10_5,5,NA,NA,163,140,0,137,149,6
686,41.5792,B96 B98,C,80,A,high,69,D,NA,90,NA,unknown,NA,Y,low,416,Z,low,250,X,NA,341,X,NA,240,X,high,388,Z,ExtraCol1_5,5,ExtraCol4_3,3,ExtraCol7_5,5,NA,NA,ExtraCol13_5,5,163,0,5,0,169,0
687,39.6875,B96 B98,S,43,C,high,65,NA,high,49,NA,medium,NA,Z,medium,459,X,low,NA,X,low,490,Z,NA,289,Z,high,229,X,ExtraCol1_2,2,ExtraCol4_3,3,ExtraCol7_3,3,NA,NA,ExtraCol13_5,5,0,162,5,0,140,0
688,10.1708,B96 B98,S,59,D,unknown,58,D,medium,48,B,NA,NA,Z,medium,230,Z,high,392,Y,high,232,NA,NA,68,Y,medium,39,Y,ExtraCol1_4,4,ExtraCol4_3,3,ExtraCol7_3,3,NA,NA,ExtraCol13_3,3,163,165,4,137,0,0
689,7.7958,B96 B98,S,44,C,low,5,B,high,42,A,medium,15,Y,medium,71,X,high,331,Z,high,100,X,low,24,Z,high,127,X,ExtraCol1_3,3,ExtraCol4_1,1,ExtraCol7_3,3,ExtraCol10_1,1,ExtraCol13_1,1,147,162,9,178,140,9
690,211.3375,B5,S,78,A,low,49,C,low,37,NA,NA,NA,X,medium,271,X,medium,402,Y,low,270,X,high,NA,Z,NA,203,Z,ExtraCol1_5,5,ExtraCol4_2,2,ExtraCol7_2,2,NA,NA,ExtraCol13_3,3,152,140,8,0,0,0
691,57,B20,S,99,D,high,89,A,medium,38,A,NA,NA,NA,high,340,NA,high,332,X,NA,153,Y,medium,177,Y,NA,NA,NA,ExtraCol1_5,5,ExtraCol4_4,4,ExtraCol7_2,2,NA,NA,ExtraCol13_4,4,144,165,3,178,0,0
692,13.4167,B96 B98,C,79,A,medium,23,A,high,55,C,NA,64,X,high,485,X,low,389,X,medium,89,X,high,291,X,high,384,Z,ExtraCol1_5,5,ExtraCol4_1,1,ExtraCol7_3,3,ExtraCol10_4,4,ExtraCol13_5,5,144,162,6,166,0,6
693,56.4958,B96 B98,S,43,C,high,69,A,high,NA,A,NA,NA,Z,high,56,X,medium,218,Z,low,44,Z,medium,374,Y,high,447,X,ExtraCol1_2,2,ExtraCol4_3,3,NA,NA,NA,NA,ExtraCol13_1,1,144,162,0,178,0,0
694,7.225,B96 B98,C,94,A,low,85,C,unknown,NA,A,NA,23,Y,NA,328,Z,medium,301,NA,low,361,Z,high,307,Y,low,496,X,ExtraCol1_5,5,ExtraCol4_4,4,NA,NA,ExtraCol10_2,2,ExtraCol13_4,4,152,159,0,178,0,6
695,26.55,B96 B98,S,9,A,high,51,NA,unknown,86,D,medium,18,Y,high,256,X,low,319,Y,low,321,Z,NA,52,Y,high,NA,Y,ExtraCol1_1,1,ExtraCol4_2,2,ExtraCol7_5,5,ExtraCol10_2,2,ExtraCol13_3,3,0,159,7,147,140,4
696,13.5,B96 B98,S,25,A,medium,51,D,NA,11,A,unknown,NA,NA,NA,294,Z,high,286,Y,low,83,NA,high,498,X,low,5,Y,ExtraCol1_1,1,ExtraCol4_2,2,ExtraCol7_1,1,NA,NA,ExtraCol13_3,3,163,0,8,178,169,0
697,8.05,B96 B98,S,72,A,medium,51,NA,low,30,B,NA,7,Y,high,46,X,medium,285,Y,low,279,Y,low,357,Z,medium,286,Y,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_2,2,ExtraCol10_1,1,ExtraCol13_1,1,0,140,6,137,0,8
698,7.7333,B96 B98,Q,59,D,high,69,C,NA,75,C,unknown,NA,Y,low,8,Y,low,390,Z,low,442,Y,low,24,Y,high,132,Z,ExtraCol1_4,4,ExtraCol4_3,3,ExtraCol7_4,4,NA,NA,ExtraCol13_1,1,152,0,11,166,169,0
699,110.8833,C68,C,5,A,high,51,NA,low,54,B,medium,86,X,low,303,Y,low,119,Z,medium,409,NA,low,381,Z,high,434,Y,ExtraCol1_1,1,ExtraCol4_2,2,ExtraCol7_3,3,ExtraCol10_5,5,ExtraCol13_3,3,0,140,5,137,140,7
700,7.65,F G63,S,9,A,medium,51,B,NA,33,B,medium,30,Y,high,99,Z,NA,158,NA,medium,226,Y,NA,440,Y,NA,232,Z,ExtraCol1_1,1,ExtraCol4_2,2,ExtraCol7_2,2,ExtraCol10_2,2,ExtraCol13_1,1,147,0,6,137,140,5
701,227.525,C62 C64,C,52,A,low,51,A,low,31,NA,low,NA,X,high,306,Z,NA,259,Y,low,28,Y,medium,284,NA,high,4,Y,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_2,2,NA,NA,ExtraCol13_3,3,144,140,8,0,149,0
702,26.2875,E24,S,61,C,high,71,NA,NA,11,NA,NA,NA,X,low,13,Z,high,322,Z,low,317,Y,high,416,X,low,111,X,ExtraCol1_4,4,ExtraCol4_4,4,ExtraCol7_1,1,NA,NA,ExtraCol13_1,1,0,0,8,0,0,0
703,14.4542,B96 B98,C,16,C,low,24,C,low,NA,D,low,25,X,high,400,Z,low,257,Y,medium,258,Y,high,443,NA,NA,170,Y,ExtraCol1_1,1,ExtraCol4_1,1,NA,NA,ExtraCol10_2,2,ExtraCol13_4,4,152,140,0,147,149,4
704,7.7417,B96 B98,Q,17,C,medium,75,NA,high,NA,C,medium,6,Y,low,166,X,medium,99,NA,high,460,Z,low,482,X,medium,13,Y,ExtraCol1_1,1,ExtraCol4_4,4,NA,NA,ExtraCol10_1,1,ExtraCol13_2,2,0,162,0,166,140,2
705,7.8542,B96 B98,S,43,C,high,54,C,NA,41,D,unknown,NA,Z,low,NA,X,medium,411,Z,high,276,Y,medium,477,X,NA,158,Y,ExtraCol1_2,2,ExtraCol4_3,3,ExtraCol7_3,3,NA,NA,NA,NA,152,0,9,147,169,0
706,26,B96 B98,S,56,D,low,93,D,high,NA,C,high,2,X,high,172,Y,medium,272,X,high,368,Z,medium,96,Z,medium,269,Z,ExtraCol1_4,4,ExtraCol4_4,4,NA,NA,ExtraCol10_1,1,ExtraCol13_2,2,163,162,0,166,142,4
707,13.5,B96 B98,S,43,A,medium,65,C,high,27,NA,high,42,X,low,209,X,NA,216,Y,low,264,X,low,17,Y,low,446,Z,ExtraCol1_2,2,ExtraCol4_3,3,ExtraCol7_2,2,ExtraCol10_3,3,ExtraCol13_2,2,152,162,3,0,142,8
708,26.2875,E24,S,43,D,high,51,A,low,NA,NA,unknown,3,Y,low,265,Y,high,439,Y,high,270,Y,medium,325,Y,medium,324,X,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,ExtraCol10_1,1,ExtraCol13_3,3,144,140,0,0,169,7
709,151.55,B96 B98,S,47,D,unknown,97,B,NA,NA,C,unknown,NA,X,high,322,Y,high,218,NA,low,158,Y,low,339,X,high,NA,X,ExtraCol1_4,4,ExtraCol4_4,4,NA,NA,NA,NA,ExtraCol13_3,3,147,0,0,166,169,0
710,15.2458,B96 B98,C,43,D,unknown,99,D,unknown,40,C,unknown,NA,X,medium,344,X,medium,80,Y,low,201,Z,high,NA,X,high,208,X,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_2,2,NA,NA,ExtraCol13_4,4,163,159,7,166,169,0
711,49.5042,C90,C,43,A,low,74,A,high,25,D,NA,32,Y,medium,495,X,high,492,X,low,147,X,low,118,Y,medium,384,Y,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_2,2,ExtraCol10_2,2,ExtraCol13_5,5,144,162,5,147,0,7
712,26.55,C124,S,43,D,high,59,A,medium,63,NA,NA,NA,Y,high,89,Z,low,191,Y,low,231,X,low,474,X,low,184,X,ExtraCol1_2,2,ExtraCol4_3,3,ExtraCol7_4,4,NA,NA,ExtraCol13_1,1,144,165,9,0,0,0
713,52,C126,S,72,A,high,11,D,unknown,54,B,NA,NA,X,low,435,Y,low,447,Y,medium,475,Y,low,204,Y,high,281,X,ExtraCol1_4,4,ExtraCol4_1,1,ExtraCol7_3,3,NA,NA,ExtraCol13_5,5,163,159,5,137,0,0
714,9.4833,B96 B98,S,76,D,medium,51,NA,NA,57,A,NA,NA,X,high,300,Z,low,258,Y,low,170,Z,NA,370,Z,high,492,Y,ExtraCol1_5,5,ExtraCol4_2,2,ExtraCol7_3,3,NA,NA,ExtraCol13_3,3,0,0,10,178,0,0
715,13,B96 B98,S,43,C,medium,47,D,NA,NA,NA,high,NA,X,low,154,NA,low,121,Y,high,231,Y,high,311,Y,high,68,Y,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,NA,NA,ExtraCol13_2,2,163,0,0,0,142,0
716,7.65,F G73,S,79,A,high,78,NA,low,72,NA,medium,36,Z,medium,458,Y,high,188,Z,high,473,Y,high,447,Y,high,238,Z,ExtraCol1_5,5,ExtraCol4_4,4,ExtraCol7_4,4,ExtraCol10_2,2,ExtraCol13_5,5,0,140,7,0,140,5
717,227.525,C45,C,51,C,medium,58,C,NA,NA,D,NA,NA,Y,low,353,Z,low,455,Z,medium,75,X,high,356,X,high,304,NA,ExtraCol1_4,4,ExtraCol4_3,3,NA,NA,NA,NA,ExtraCol13_4,4,152,0,0,147,0,0
718,10.5,E101,S,43,B,low,43,C,NA,83,C,low,25,NA,low,92,X,NA,472,Z,low,126,Z,high,NA,Y,medium,399,Z,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_5,5,ExtraCol10_2,2,ExtraCol13_1,1,152,0,8,166,149,4
719,15.5,B96 B98,Q,43,A,high,51,A,low,42,A,NA,NA,X,low,87,X,medium,68,X,high,246,Z,medium,420,Z,high,418,Z,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_3,3,NA,NA,ExtraCol13_1,1,144,140,9,178,0,0
720,7.775,B96 B98,S,59,D,medium,51,NA,NA,40,C,medium,73,Z,medium,329,Z,high,493,Z,low,204,X,low,27,Y,medium,143,NA,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_2,2,ExtraCol10_4,4,ExtraCol13_4,4,0,0,7,166,140,7
721,33,B96 B98,S,13,A,high,51,NA,NA,38,B,low,75,NA,high,364,Z,low,426,Z,high,170,Z,medium,352,Z,high,233,NA,ExtraCol1_1,1,ExtraCol4_2,2,ExtraCol7_2,2,ExtraCol10_4,4,ExtraCol13_4,4,0,0,3,137,149,6
722,7.0542,B96 B98,S,93,B,low,51,D,medium,42,NA,unknown,51,Z,low,22,X,high,323,Z,high,389,X,low,293,Z,low,415,Z,ExtraCol1_5,5,ExtraCol4_2,2,ExtraCol7_3,3,ExtraCol10_3,3,ExtraCol13_1,1,163,165,9,0,169,9
723,13,B96 B98,S,84,A,low,51,NA,low,66,B,medium,75,Z,medium,314,Y,medium,91,Z,low,249,Y,low,388,Z,low,419,Y,ExtraCol1_5,5,ExtraCol4_2,2,ExtraCol7_4,4,ExtraCol10_4,4,ExtraCol13_3,3,0,140,8,137,140,6
724,13,B96 B98,S,43,A,unknown,87,D,low,49,C,medium,59,Y,high,265,Y,low,293,Z,low,182,Z,high,112,Y,low,411,Z,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_3,3,ExtraCol10_3,3,ExtraCol13_3,3,163,140,5,166,140,5
725,53.1,E8,S,78,D,low,11,D,unknown,12,A,medium,NA,Z,high,NA,Z,low,212,Z,high,NA,Z,low,299,X,medium,NA,X,ExtraCol1_5,5,ExtraCol4_1,1,ExtraCol7_1,1,NA,NA,NA,NA,163,159,6,178,140,0
726,8.6625,B96 B98,S,11,A,high,40,A,unknown,56,C,medium,35,Z,high,370,Y,high,62,Z,high,443,X,low,142,X,high,133,X,ExtraCol1_1,1,ExtraCol4_2,2,ExtraCol7_3,3,ExtraCol10_2,2,ExtraCol13_4,4,144,159,8,166,140,8
727,21,B96 B98,S,43,C,high,51,NA,NA,NA,D,unknown,51,Z,low,454,X,high,491,Y,medium,491,X,medium,58,Z,NA,184,Z,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,ExtraCol10_3,3,ExtraCol13_5,5,0,0,0,147,169,9
728,7.7375,B96 B98,Q,8,D,high,51,C,low,10,NA,high,NA,X,medium,17,Z,high,301,Y,low,121,Z,low,287,Y,high,327,Z,ExtraCol1_1,1,ExtraCol4_2,2,ExtraCol7_1,1,NA,NA,ExtraCol13_1,1,152,140,8,0,142,0
729,26,B96 B98,S,48,D,unknown,16,C,NA,NA,A,low,76,X,medium,382,Z,medium,48,Y,medium,20,X,high,10,Z,high,127,X,ExtraCol1_4,4,ExtraCol4_1,1,NA,NA,ExtraCol10_4,4,ExtraCol13_4,4,152,0,0,178,149,10
730,7.925,B96 B98,S,65,A,high,51,D,NA,31,A,low,NA,Z,medium,166,Y,high,170,Z,medium,15,Z,high,46,Z,high,341,Z,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_2,2,NA,NA,ExtraCol13_2,2,163,0,8,178,149,0
731,211.3375,B5,S,72,A,high,59,NA,medium,NA,NA,NA,5,Z,low,276,Z,low,419,Y,low,222,X,medium,264,Y,medium,257,Y,ExtraCol1_4,4,ExtraCol4_3,3,NA,NA,ExtraCol10_1,1,ExtraCol13_3,3,0,165,0,0,0,12
732,18.7875,B96 B98,C,41,A,low,51,NA,medium,17,D,NA,49,Y,low,438,X,low,221,NA,high,314,X,low,449,X,low,221,Y,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_1,1,ExtraCol10_3,3,ExtraCol13_5,5,0,165,9,147,0,9
733,0,B96 B98,S,43,A,high,16,B,high,NA,D,NA,7,X,high,434,X,high,247,Z,medium,25,Y,high,357,Z,medium,177,Z,ExtraCol1_2,2,ExtraCol4_1,1,NA,NA,ExtraCol10_1,1,ExtraCol13_5,5,147,162,0,147,0,8
734,13,B96 B98,S,43,B,high,42,D,NA,NA,NA,unknown,19,Y,low,112,Z,low,71,X,low,254,Z,medium,7,X,low,NA,X,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,ExtraCol10_2,2,ExtraCol13_2,2,163,0,0,0,169,5
735,13,B96 B98,S,20,A,unknown,72,D,NA,13,B,medium,37,Y,high,120,Y,medium,NA,Z,NA,199,X,low,54,Y,low,232,NA,ExtraCol1_1,1,ExtraCol4_4,4,ExtraCol7_1,1,ExtraCol10_2,2,ExtraCol13_2,2,163,0,4,137,140,5
736,16.1,B96 B98,S,43,A,medium,73,NA,unknown,NA,A,NA,0,Y,low,361,X,medium,488,Y,medium,466,Z,high,215,X,high,153,X,ExtraCol1_2,2,ExtraCol4_4,4,NA,NA,ExtraCol10_1,1,ExtraCol13_4,4,0,159,0,178,0,8
737,34.375,B96 B98,S,43,B,high,19,C,unknown,31,B,low,22,Y,medium,NA,Z,low,476,Z,medium,301,Z,high,214,X,NA,191,Y,ExtraCol1_2,2,ExtraCol4_1,1,ExtraCol7_2,2,ExtraCol10_2,2,NA,NA,152,159,8,137,149,5
738,512.3292,B101,C,43,A,unknown,51,NA,medium,58,B,medium,54,NA,medium,306,X,high,47,X,NA,211,X,medium,19,Y,high,242,X,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_3,3,ExtraCol10_3,3,ExtraCol13_3,3,0,165,5,137,140,5
739,7.8958,B96 B98,S,43,A,high,89,NA,NA,56,C,medium,37,Y,high,27,X,low,274,X,low,293,X,medium,128,Y,medium,308,X,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_3,3,ExtraCol10_2,2,ExtraCol13_1,1,0,0,8,166,140,5
740,7.8958,B96 B98,S,89,A,unknown,22,A,NA,NA,D,NA,89,Z,high,81,Y,high,340,Z,low,67,Y,high,63,Y,medium,495,NA,ExtraCol1_5,5,ExtraCol4_1,1,NA,NA,ExtraCol10_5,5,ExtraCol13_1,1,144,0,0,147,0,6
741,30,D45,S,81,A,high,2,C,medium,58,D,NA,9,X,low,374,Y,low,440,Z,low,237,Y,low,NA,Y,high,170,X,ExtraCol1_5,5,ExtraCol4_1,1,ExtraCol7_3,3,ExtraCol10_1,1,ExtraCol13_4,4,152,165,5,147,0,5
742,78.85,C46,S,76,C,medium,95,NA,unknown,56,NA,low,NA,Z,high,370,Z,NA,279,Y,low,164,X,medium,329,Y,medium,89,Y,ExtraCol1_5,5,ExtraCol4_4,4,ExtraCol7_3,3,NA,NA,ExtraCol13_4,4,0,159,8,0,149,0
743,262.375,B57 B59 B63 B66,C,43,B,high,52,A,NA,8,A,high,59,Z,low,448,Y,low,434,Y,medium,90,Y,medium,195,X,high,488,Z,ExtraCol1_2,2,ExtraCol4_3,3,ExtraCol7_1,1,ExtraCol10_3,3,ExtraCol13_5,5,144,0,5,178,142,5
744,16.1,B96 B98,S,27,A,high,77,NA,NA,NA,NA,medium,64,Y,high,266,X,medium,NA,Y,medium,196,Z,medium,285,X,low,73,Z,ExtraCol1_1,1,ExtraCol4_4,4,NA,NA,ExtraCol10_4,4,ExtraCol13_3,3,0,0,0,0,140,6
745,7.925,B96 B98,S,79,D,low,32,NA,NA,11,B,medium,67,Y,high,213,Z,low,7,Y,high,319,X,NA,100,Z,medium,451,X,ExtraCol1_5,5,ExtraCol4_2,2,ExtraCol7_1,1,ExtraCol10_4,4,ExtraCol13_2,2,0,0,8,137,140,7
746,71,B22,S,36,A,unknown,51,A,NA,43,B,low,5,Y,low,56,Y,low,232,NA,NA,291,X,low,425,Z,NA,71,Z,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_3,3,ExtraCol10_1,1,ExtraCol13_1,1,144,0,4,137,149,12
747,20.25,B96 B98,S,53,B,low,51,D,medium,36,C,low,79,Y,medium,390,NA,medium,132,Y,medium,481,Z,low,2,NA,high,181,Y,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_2,2,ExtraCol10_5,5,ExtraCol13_4,4,163,165,5,166,149,9
748,13,B96 B98,S,31,C,medium,51,A,NA,NA,C,medium,33,Z,high,474,NA,high,377,Y,low,137,Y,medium,252,X,high,499,NA,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,ExtraCol10_2,2,ExtraCol13_5,5,144,0,0,166,140,6
749,53.1,D30,S,31,D,high,47,C,unknown,NA,D,medium,65,NA,high,22,Y,high,168,X,low,349,Z,high,160,Z,low,82,Y,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,ExtraCol10_4,4,ExtraCol13_1,1,152,159,0,147,140,9
750,7.75,B96 B98,Q,43,C,high,51,NA,unknown,NA,C,NA,NA,Y,medium,245,Y,high,203,Y,low,275,Y,medium,225,Z,medium,79,Y,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,NA,NA,ExtraCol13_3,3,0,159,0,166,0,0
751,23,B96 B98,S,43,B,high,51,B,low,41,NA,unknown,39,NA,low,177,X,high,267,Z,low,436,Z,low,258,NA,low,304,Y,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_3,3,ExtraCol10_2,2,ExtraCol13_2,2,147,140,9,0,169,7
